episode,timestep,reward
2249,112500,-154.7443
2255,112800,-140.6724
2261,113100,-134.2515
2267,113400,-138.3676
2273,113700,-101.5829
2279,114000,-106.5953
2285,114300,-139.9465
2291,114600,-99.3051
2297,114900,-103.2279
2303,115200,-128.113
2309,115500,-118.18
2315,115800,-128.3702
2321,116100,-128.2331
2327,116400,-134.1835
2333,116700,-117.3691
2339,117000,-137.6555
2345,117300,-131.7221
2351,117600,-127.38
2357,117900,-138.5271
2363,118200,-114.1371
2369,118500,-118.7383
2375,118800,-136.0594
2381,119100,-127.996
2387,119400,-121.0365
2393,119700,-118.6457
2399,120000,-140.2957
2405,120300,-134.5172
2411,120600,-146.8239
2417,120900,-150.4717
2423,121200,-126.6295
2429,121500,-124.9772
2435,121800,-120.4095
2441,122100,-134.3493
2447,122400,-150.3949
2453,122700,-134.1199
2459,123000,-140.0285
2465,123300,-147.7137
2471,123600,-107.7855
2477,123900,-126.1994
2483,124200,-154.8883
2489,124500,-126.6844
2495,124800,-135.9535
2501,125100,-147.1912
2507,125400,-131.7238
2513,125700,-114.3727
2519,126000,-121.2991
2525,126300,-119.5196
2531,126600,-98.9295
2537,126900,-81.7219
2543,127200,-121.6526
2549,127500,-131.7557
2555,127800,-117.6626
2561,128100,-88.3882
2567,128400,-118.6132
2573,128700,-144.781
2579,129000,-117.4011
2585,129300,-116.4748
2591,129600,-102.7267
2597,129900,-119.201
2603,130200,-77.9082
2609,130500,-141.7375
2615,130800,-118.8894
2621,131100,-114.2959
2627,131400,-102.5918
2633,131700,-143.5715
2639,132000,-146.5866
2645,132300,-145.6593
2651,132600,-117.8481
2657,132900,-117.6436
2663,133200,-149.4949
2669,133500,-129.4567
2675,133800,-124.9931
2681,134100,-140.1657
2687,134400,-106.8694
2693,134700,-91.0413
2699,135000,-110.2925
2705,135300,-99.5526
2711,135600,-130.8181
2717,135900,-113.261
2723,136200,-106.8972
2729,136500,-109.0222
2735,136800,-108.9619
2741,137100,-103.937
2747,137400,-82.9161
2753,137700,-95.6572
2759,138000,-139.2655
2765,138300,-112.4493
2771,138600,-141.6256
2777,138900,-126.2452
2783,139200,-116.3359
2789,139500,-118.0095
2795,139800,-104.8645
2801,140100,-117.9703
2807,140400,-108.0364
2813,140700,-96.1018
2819,141000,-134.3044
2825,141300,-71.1291
2831,141600,-104.4285
2837,141900,-94.9428
2843,142200,-117.5655
2849,142500,-125.3645
2855,142800,-82.3513
2861,143100,-85.2231
2867,143400,-147.0443
2873,143700,-135.0332
2879,144000,-133.0823
2885,144300,-126.9222
2891,144600,-113.8556
2897,144900,-119.8118
2903,145200,-85.7468
2909,145500,-143.7652
2915,145800,-112.1092
2921,146100,-110.693
2927,146400,-124.0384
2933,146700,-114.1569
2939,147000,-99.0879
2945,147300,-145.6307
2951,147600,-115.2848
2957,147900,-118.033
2963,148200,-105.9706
2969,148500,-121.4751
2975,148800,-137.4158
2981,149100,-136.6424
2987,149400,-146.9165
2993,149700,-127.5084
2999,150000,-146.3113
3005,150300,-138.6992
3011,150600,-131.9606
3017,150900,-116.1134
3023,151200,-104.2336
3029,151500,-153.4857
3035,151800,-163.3185
3041,152100,-157.3124
3047,152400,-139.6176
3053,152700,-138.1803
3059,153000,-148.5015
3065,153300,-152.0952
3071,153600,-133.1193
3077,153900,-116.5265
3083,154200,-130.4609
3089,154500,-130.2768
3095,154800,-148.5646
3101,155100,-148.3795
3107,155400,-136.514
3113,155700,-121.7912
3119,156000,-126.6737
3125,156300,-102.1577
3131,156600,-114.1407
3137,156900,-116.9694
3143,157200,-125.0842
3149,157500,-123.4437
3155,157800,-79.813
3161,158100,-109.8192
3167,158400,-121.2618
3173,158700,-122.8434
3179,159000,-125.1779
3185,159300,-164.8687
3191,159600,-140.5573
3197,159900,-131.0748
3203,160200,-118.0421
3209,160500,-146.2264
3215,160800,-148.6868
3221,161100,-138.5281
3227,161400,-125.4913
3233,161700,-137.2856
3239,162000,-136.2324
3245,162300,-82.594
3251,162600,-116.1028
3257,162900,-125.8753
3263,163200,-141.2381
3269,163500,-112.726
3275,163800,-135.0241
3281,164100,-125.9958
3287,164400,-123.3935
3293,164700,-100.8897
3299,165000,-88.3322
3305,165300,-134.3219
3311,165600,-98.8781
3317,165900,-124.648
3323,166200,-105.7632
3329,166500,-139.5788
3335,166800,-107.7684
3341,167100,-106.8809
3347,167400,-79.0568
3353,167700,-111.8123
3359,168000,-94.0796
3365,168300,-148.554
3371,168600,-108.4642
3377,168900,-114.2512
3383,169200,-124.1566
3389,169500,-109.2647
3395,169800,-143.4876
3401,170100,-132.8235
3407,170400,-136.815
3413,170700,-109.9533
3419,171000,-116.2453
3425,171300,-98.0222
3431,171600,-101.4799
3437,171900,-85.9054
3443,172200,-117.8234
3449,172500,-125.1654
3455,172800,-118.2968
3461,173100,-121.5671
3467,173400,-129.1109
3473,173700,-130.9233
3479,174000,-119.6833
3485,174300,-128.8427
3491,174600,-124.5176
3497,174900,-105.4229
3503,175200,-105.7613
3509,175500,-110.9083
3515,175800,-111.9622
3521,176100,-99.0221
3527,176400,-117.1282
3533,176700,-126.8535
3539,177000,-102.9142
3545,177300,-133.6632
3551,177600,-137.4796
3557,177900,-95.7168
3563,178200,-136.9957
3569,178500,-92.9111
3575,178800,-108.8958
3581,179100,-104.1584
3587,179400,-130.1643
3593,179700,-97.3457
3599,180000,-92.183
3605,180300,-100.2397
3611,180600,-120.53
3617,180900,-121.1353
3623,181200,-110.0439
3629,181500,-123.6318
3635,181800,-105.2674
3641,182100,-102.7038
3647,182400,-120.4126
3653,182700,-89.0405
3659,183000,-139.9821
3665,183300,-87.3688
3671,183600,-68.4447
3677,183900,-123.7565
3683,184200,-128.652
3689,184500,-94.002
3695,184800,-113.5165
3701,185100,-141.375
3707,185400,-84.3995
3713,185700,-88.9305
3719,186000,-91.8405
3725,186300,-119.9942
3731,186600,-97.907
3737,186900,-102.7822
3743,187200,-114.4503
3749,187500,-87.123
3755,187800,-82.3437
3761,188100,-118.5773
3767,188400,-106.1433
3773,188700,-92.586
3779,189000,-106.5551
3785,189300,-114.8441
3791,189600,-129.4032
3797,189900,-91.5023
3803,190200,-108.5918
3809,190500,-98.8786
3815,190800,-136.9004
3821,191100,-119.8508
3827,191400,-106.4614
3833,191700,-110.0635
3839,192000,-90.5071
3845,192300,-69.3996
3851,192600,-107.0397
3857,192900,-81.678
3863,193200,-141.7151
3869,193500,-103.6434
3875,193800,-84.2324
3881,194100,-105.0838
3887,194400,-103.5848
3893,194700,-98.8962
3899,195000,-98.829
3905,195300,-116.7601
3911,195600,-96.4582
3917,195900,-98.0832
3923,196200,-89.615
3929,196500,-113.7473
3935,196800,-123.9548
3941,197100,-121.2221
3947,197400,-74.1618
3953,197700,-113.3855
3959,198000,-76.0023
3965,198300,-98.4429
3971,198600,-110.4524
3977,198900,-84.4995
3983,199200,-115.2009
3989,199500,-131.8225
3995,199800,-153.6696
4001,200100,-139.96
4007,200400,-120.0841
4013,200700,-158.8333
4019,201000,-122.6179
4025,201300,-131.0118
4031,201600,-123.4221
4037,201900,-111.5527
4043,202200,-116.9539
4049,202500,-150.0901
4055,202800,-116.7519
4061,203100,-135.1539
4067,203400,-128.7413
4073,203700,-134.872
4079,204000,-116.7853
4085,204300,-139.4202
4091,204600,-117.5582
4097,204900,-104.3921
4103,205200,-142.2702
4109,205500,-151.305
4115,205800,-120.0952
4121,206100,-102.876
4127,206400,-112.9675
4133,206700,-130.0264
4139,207000,-126.4046
4145,207300,-128.7709
4151,207600,-134.9891
4157,207900,-136.4715
4163,208200,-154.7122
4169,208500,-99.1236
4175,208800,-98.188
4181,209100,-102.1057
4187,209400,-92.3626
4193,209700,-107.604
4199,210000,-112.4991
4205,210300,-135.4285
4211,210600,-142.7301
4217,210900,-99.6498
4223,211200,-102.8842
4229,211500,-80.4405
4235,211800,-94.3238
4241,212100,-119.6988
4247,212400,-114.8793
4253,212700,-120.9138
4259,213000,-122.1457
4265,213300,-114.46
4271,213600,-105.3357
4277,213900,-127.9499
4283,214200,-106.3468
4289,214500,-129.2724
4295,214800,-113.2233
4301,215100,-120.5456
4307,215400,-99.9252
4313,215700,-91.9265
4319,216000,-93.0688
4325,216300,-123.7828
4331,216600,-116.4906
4337,216900,-103.609
4343,217200,-95.4251
4349,217500,-167.8404
4355,217800,-116.0621
4361,218100,-118.894
4367,218400,-123.177
4373,218700,-144.3877
4379,219000,-105.2539
4385,219300,-125.7961
4391,219600,-76.786
4397,219900,-117.1982
4403,220200,-111.5455
4409,220500,-142.8132
4415,220800,-117.5273
4421,221100,-117.8567
4427,221400,-123.9945
4433,221700,-117.1156
4439,222000,-110.7413
4445,222300,-125.7767
4451,222600,-124.6969
4457,222900,-88.0934
4463,223200,-135.4822
4469,223500,-127.5295
4475,223800,-127.7589
4481,224100,-112.3281
4487,224400,-99.4405
4493,224700,-100.2711
4499,225000,-102.7661
4505,225300,-99.26
4511,225600,-97.9555
4517,225900,-109.053
4523,226200,-136.2725
4529,226500,-92.5755
4535,226800,-119.3621
4541,227100,-111.1724
4547,227400,-99.7494
4553,227700,-119.2117
4559,228000,-112.1572
4565,228300,-129.8552
4571,228600,-111.7613
4577,228900,-124.4185
4583,229200,-120.5148
4589,229500,-113.1122
4595,229800,-125.195
4601,230100,-87.0513
4607,230400,-114.1439
4613,230700,-110.3187
4619,231000,-93.2335
4625,231300,-106.8039
4631,231600,-110.8099
4637,231900,-74.6299
4643,232200,-102.3618
4649,232500,-129.8215
4655,232800,-106.581
4661,233100,-126.8453
4667,233400,-129.2502
4673,233700,-100.3303
4679,234000,-121.0075
4685,234300,-131.0783
4691,234600,-85.0096
4697,234900,-104.1171
4703,235200,-114.8394
4709,235500,-98.9089
4715,235800,-106.0702
4721,236100,-105.1419
4727,236400,-134.9521
4733,236700,-84.126
4739,237000,-86.6489
4745,237300,-94.8401
4751,237600,-110.1154
4757,237900,-120.9985
4763,238200,-107.7717
4769,238500,-127.5529
4775,238800,-92.3794
4781,239100,-109.7875
4787,239400,-89.3299
4793,239700,-116.2466
4799,240000,-97.2418
4805,240300,-94.963
4811,240600,-115.0887
4817,240900,-85.0288
4823,241200,-108.5325
4829,241500,-82.8624
4835,241800,-81.3053
4841,242100,-121.0498
4847,242400,-130.5206
4853,242700,-94.7445
4859,243000,-119.1412
4865,243300,-131.3535
4871,243600,-93.7893
4877,243900,-132.4749
4883,244200,-120.1391
4889,244500,-140.9924
4895,244800,-93.6289
4901,245100,-125.1811
4907,245400,-89.471
4913,245700,-107.0441
4919,246000,-132.015
4925,246300,-128.9203
4931,246600,-115.7186
4937,246900,-136.4069
4943,247200,-104.6237
4949,247500,-98.4023
4955,247800,-87.6116
4961,248100,-94.8047
4967,248400,-127.3915
4973,248700,-116.802
4979,249000,-100.7608
4985,249300,-135.2564
4991,249600,-98.8558
4997,249900,-117.9395
5003,250200,-106.3328
5009,250500,-116.0128
5015,250800,-117.4064
5021,251100,-112.5282
5027,251400,-115.5945
5033,251700,-117.9739
5039,252000,-120.3093
5045,252300,-100.2792
5051,252600,-109.427
5057,252900,-110.9915
5063,253200,-122.6002
5069,253500,-113.0996
5075,253800,-110.3047
5081,254100,-118.3164
5087,254400,-119.1983
5093,254700,-100.7449
5099,255000,-99.3363
5105,255300,-103.659
5111,255600,-70.2662
5117,255900,-89.8451
5123,256200,-127.934
5129,256500,-76.7062
5135,256800,-75.5343
5141,257100,-124.3344
5147,257400,-119.2669
5153,257700,-111.8128
5159,258000,-108.8174
5165,258300,-102.7513
5171,258600,-116.3604
5177,258900,-92.216
5183,259200,-104.9794
5189,259500,-94.5199
5195,259800,-124.5622
5201,260100,-107.7804
5207,260400,-98.6817
5213,260700,-128.759
5219,261000,-132.6282
5225,261300,-109.3645
5231,261600,-112.9151
5237,261900,-96.7811
5243,262200,-116.9755
5249,262500,-109.4577
5255,262800,-94.8567
5261,263100,-103.4886
5267,263400,-115.1908
5273,263700,-102.8165
5279,264000,-117.271
5285,264300,-122.1225
5291,264600,-111.2635
5297,264900,-90.0111
5303,265200,-107.2989
5309,265500,-94.5319
5315,265800,-130.5897
5321,266100,-118.412
5327,266400,-95.5951
5333,266700,-123.4084
5339,267000,-117.2732
5345,267300,-80.94
5351,267600,-114.3231
5357,267900,-126.8862
5363,268200,-120.3318
5369,268500,-102.9602
5375,268800,-90.67
5381,269100,-124.1008
5387,269400,-111.761
5393,269700,-102.4005
5399,270000,-121.3834
5405,270300,-107.676
5411,270600,-86.2943
5417,270900,-92.8171
5423,271200,-95.0997
5429,271500,-85.9138
5435,271800,-104.1502
5441,272100,-151.5847
5447,272400,-122.3192
5453,272700,-103.166
5459,273000,-93.8239
5465,273300,-107.7561
5471,273600,-118.2514
5477,273900,-107.0842
5483,274200,-96.119
5489,274500,-113.3815
5495,274800,-113.1045
5501,275100,-95.9074
5507,275400,-87.6757
5513,275700,-131.9911
5519,276000,-97.9883
5525,276300,-108.3455
5531,276600,-100.858
5537,276900,-109.9827
5543,277200,-85.3303
5549,277500,-102.2345
5555,277800,-78.3906
5561,278100,-133.2164
5567,278400,-113.2884
5573,278700,-110.305
5579,279000,-117.7612
5585,279300,-86.0772
5591,279600,-114.4437
5597,279900,-91.5578
5603,280200,-81.8017
5609,280500,-107.9214
5615,280800,-125.6919
5621,281100,-79.5817
5627,281400,-100.1967
5633,281700,-82.6544
5639,282000,-122.1423
5645,282300,-151.3246
5651,282600,-96.8976
5657,282900,-112.4659
5663,283200,-92.2359
5669,283500,-119.4722
5675,283800,-124.925
5681,284100,-93.5002
5687,284400,-122.6745
5693,284700,-111.303
5699,285000,-101.5977
5705,285300,-81.1753
5711,285600,-112.5281
5717,285900,-151.1172
5723,286200,-108.6825
5729,286500,-118.6254
5735,286800,-106.0905
5741,287100,-64.3934
5747,287400,-104.1995
5753,287700,-107.0869
5759,288000,-95.0137
5765,288300,-92.9155
5771,288600,-90.3241
5777,288900,-100.2791
5783,289200,-122.4455
5789,289500,-97.5669
5795,289800,-143.3109
5801,290100,-108.751
5807,290400,-103.1301
5813,290700,-141.0408
5819,291000,-103.7007
5825,291300,-101.4627
5831,291600,-137.2626
5837,291900,-114.2559
5843,292200,-134.3968
5849,292500,-105.332
5855,292800,-73.4255
5861,293100,-89.7788
5867,293400,-98.834
5873,293700,-98.454
5879,294000,-94.5013
5885,294300,-71.6953
5891,294600,-99.794
5897,294900,-138.5358
5903,295200,-90.0398
5909,295500,-117.4815
5915,295800,-92.0251
5921,296100,-92.4683
5927,296400,-101.8172
5933,296700,-82.7457
5939,297000,-108.3924
5945,297300,-115.5062
5951,297600,-105.918
5957,297900,-104.9418
5963,298200,-101.5354
5969,298500,-126.2807
5975,298800,-120.8917
5981,299100,-101.563
5987,299400,-116.0721
5993,299700,-92.2065
5999,300000,-118.6578
