episode,timestep,reward
983,49200,-121.611
989,49500,-139.9885
995,49800,-93.6196
1001,50100,-134.1917
1007,50400,-119.7296
1013,50700,-130.9888
1019,51000,-140.152
1025,51300,-111.0654
1031,51600,-103.1165
1037,51900,-101.0374
1043,52200,-144.2822
1049,52500,-155.7944
1055,52800,-129.353
1061,53100,-146.3428
1067,53400,-145.7405
1073,53700,-111.9071
1079,54000,-149.283
1085,54300,-156.0755
1091,54600,-147.6625
1097,54900,-90.5054
1103,55200,-121.2716
1109,55500,-153.186
1115,55800,-147.914
1121,56100,-131.1076
1127,56400,-114.9045
1133,56700,-153.4878
1139,57000,-133.9789
1145,57300,-156.3517
1151,57600,-163.2811
1157,57900,-100.1451
1163,58200,-133.8681
1169,58500,-129.4154
1175,58800,-117.3183
1181,59100,-136.6771
1187,59400,-139.8076
1193,59700,-132.6316
1199,60000,-146.0614
1205,60300,-126.422
1211,60600,-129.0053
1217,60900,-143.5677
1223,61200,-147.6031
1229,61500,-128.0
1235,61800,-121.681
1241,62100,-125.3185
1247,62400,-131.7344
1253,62700,-152.4559
1259,63000,-112.7634
1265,63300,-111.5033
1271,63600,-113.3621
1277,63900,-120.2889
1283,64200,-120.7847
1289,64500,-108.4434
1295,64800,-132.6224
1301,65100,-90.5557
1307,65400,-109.4766
1313,65700,-131.8613
1319,66000,-120.8808
1325,66300,-113.3599
1331,66600,-112.072
1337,66900,-99.0776
1343,67200,-88.3274
1349,67500,-110.4535
1355,67800,-94.6398
1361,68100,-114.0252
1367,68400,-122.1253
1373,68700,-116.5971
1379,69000,-101.0485
1385,69300,-93.4264
1391,69600,-127.4702
1397,69900,-90.5635
1403,70200,-123.4804
1409,70500,-133.9806
1415,70800,-140.8139
1421,71100,-103.0432
1427,71400,-137.6266
1433,71700,-107.324
1439,72000,-105.4384
1445,72300,-85.747
1451,72600,-94.7196
1457,72900,-101.4905
1463,73200,-107.3107
1469,73500,-112.5877
1475,73800,-115.0228
1481,74100,-108.5576
1487,74400,-99.5502
1493,74700,-97.4704
1499,75000,-104.7623
1505,75300,-130.722
1511,75600,-119.7204
1517,75900,-86.989
1523,76200,-113.4995
1529,76500,-111.8341
1535,76800,-85.9654
1541,77100,-97.6663
1547,77400,-107.1647
1553,77700,-118.2114
1559,78000,-103.5259
1565,78300,-95.3589
1571,78600,-106.7969
1577,78900,-118.9923
1583,79200,-99.094
1589,79500,-94.648
1595,79800,-123.1317
1601,80100,-90.1969
1607,80400,-93.1481
1613,80700,-87.1574
1619,81000,-104.0889
1625,81300,-96.8194
1631,81600,-107.8348
1637,81900,-93.1006
1643,82200,-104.6394
1649,82500,-118.3297
1655,82800,-104.1648
1661,83100,-133.9063
1667,83400,-99.2319
1673,83700,-100.0062
1679,84000,-98.5735
1685,84300,-113.1294
1691,84600,-97.9716
1697,84900,-93.3242
1703,85200,-111.7521
1709,85500,-76.2803
1715,85800,-101.1874
1721,86100,-125.1581
1727,86400,-126.6282
1733,86700,-122.0812
1739,87000,-96.5803
1745,87300,-96.6433
1751,87600,-137.869
1757,87900,-134.0496
1763,88200,-135.567
1769,88500,-98.4562
1775,88800,-120.8924
1781,89100,-102.1676
1787,89400,-114.5358
1793,89700,-102.5536
1799,90000,-113.7239
1805,90300,-125.7025
1811,90600,-96.3038
1817,90900,-89.9612
1823,91200,-115.8402
1829,91500,-93.1267
1835,91800,-101.4912
1841,92100,-105.1096
1847,92400,-94.1114
1853,92700,-94.9194
1859,93000,-82.5031
1865,93300,-85.8054
1871,93600,-96.3427
1877,93900,-95.8796
1883,94200,-91.0898
1889,94500,-95.3653
1895,94800,-108.1267
1901,95100,-75.9071
1907,95400,-93.7359
1913,95700,-79.2668
1919,96000,-96.7471
1925,96300,-110.6949
1931,96600,-104.6132
1937,96900,-130.6247
1943,97200,-92.217
1949,97500,-83.802
1955,97800,-86.1336
1961,98100,-68.6888
1967,98400,-115.9793
1973,98700,-91.5061
1979,99000,-61.461
1985,99300,-103.2367
1991,99600,-117.7045
1997,99900,-113.0575
2003,100200,-85.5356
2009,100500,-118.6512
2015,100800,-87.8468
2021,101100,-66.3319
2027,101400,-64.2237
2033,101700,-45.9789
2039,102000,-80.8231
2045,102300,-76.0108
2051,102600,-92.0594
2057,102900,-89.7637
2063,103200,-130.5688
2069,103500,-59.9078
2075,103800,-108.655
2081,104100,-65.2449
2087,104400,-81.5229
2093,104700,-99.5608
2099,105000,-110.769
2105,105300,-84.565
2111,105600,-51.1601
2117,105900,-78.2827
2123,106200,-100.2751
2129,106500,-70.2285
2135,106800,-92.4631
2141,107100,-74.7636
2147,107400,-77.2526
2153,107700,-85.1898
2159,108000,-89.7142
2165,108300,-103.7684
2171,108600,-116.3038
2177,108900,-118.0901
2183,109200,-101.9775
2189,109500,-82.7323
2195,109800,-105.1768
2201,110100,-94.637
2207,110400,-129.4387
2213,110700,-74.4514
2219,111000,-109.0447
2225,111300,-99.4636
2231,111600,-108.511
2237,111900,-121.4477
2243,112200,-59.5189
2249,112500,-112.8618
2255,112800,-83.9543
2261,113100,-98.2581
2267,113400,-95.37
2273,113700,-92.0972
2279,114000,-73.4878
2285,114300,-63.8738
2291,114600,-80.637
2297,114900,-127.245
2303,115200,-86.5851
2309,115500,-85.9015
2315,115800,-44.7644
2321,116100,-76.824
2327,116400,-57.5968
2333,116700,-105.6618
2339,117000,-131.9584
2345,117300,-65.3071
2351,117600,-97.7573
2357,117900,-100.7464
2363,118200,-82.1186
2369,118500,-113.44
2375,118800,-87.7646
2381,119100,-80.9054
2387,119400,-61.5374
2393,119700,-54.6506
2399,120000,-68.3482
2405,120300,-79.6202
2411,120600,-90.6324
2417,120900,-85.7947
2423,121200,-75.2215
2429,121500,-147.6388
2435,121800,-87.1774
2441,122100,-73.4205
2447,122400,-73.6288
2453,122700,-88.5866
2459,123000,-60.0209
2465,123300,-70.5143
2471,123600,-55.3015
2477,123900,-62.1565
2483,124200,-99.4054
2489,124500,-58.5252
2495,124800,-86.5021
2501,125100,-56.6157
2507,125400,-94.4044
2513,125700,-76.6735
2519,126000,-67.8931
2525,126300,-98.2038
2531,126600,-78.1181
2537,126900,-89.3504
2543,127200,-45.3255
2549,127500,-82.5409
2555,127800,-46.669
2561,128100,-54.521
2567,128400,-78.7473
2573,128700,-76.1215
2579,129000,-75.6626
2585,129300,-73.9994
2591,129600,-58.1578
2597,129900,-115.7001
2603,130200,-59.2212
2609,130500,-104.6462
2615,130800,-75.8079
2621,131100,-65.4055
2627,131400,-62.9507
2633,131700,-79.4657
2639,132000,-71.4808
2645,132300,-82.5587
2651,132600,-57.3272
2657,132900,-54.492
2663,133200,-43.3401
2669,133500,-63.9923
2675,133800,-72.339
2681,134100,-36.0123
2687,134400,-90.5534
2693,134700,-76.142
2699,135000,-70.2537
2705,135300,-98.3253
2711,135600,-52.7432
2717,135900,-67.7748
2723,136200,-67.4692
2729,136500,-32.1253
2735,136800,-5.3349
2741,137100,-59.6273
2747,137400,-61.6996
2753,137700,-92.3035
2759,138000,-72.8674
2765,138300,-58.8847
2771,138600,-86.9479
2777,138900,-37.7459
2783,139200,-55.9543
2789,139500,-74.6266
2795,139800,-90.5368
2801,140100,-62.4858
2807,140400,-118.2909
2813,140700,-72.4066
2819,141000,-12.9058
2825,141300,-73.0328
2831,141600,-75.9639
2837,141900,-67.0717
2843,142200,-50.338
2849,142500,-27.1759
2855,142800,-9.7695
2861,143100,-39.0483
2867,143400,-28.4079
2873,143700,-38.4236
2879,144000,-68.6569
2885,144300,-60.846
2891,144600,-60.8006
2897,144900,-5.4129
2903,145200,-44.9854
2909,145500,-34.407
2915,145800,-9.8258
2921,146100,-81.358
2927,146400,-48.7124
2933,146700,-50.1137
2939,147000,-54.5258
2945,147300,-122.5305
2951,147600,-51.3924
2957,147900,-47.8795
2963,148200,-58.9802
2969,148500,-17.0226
2975,148800,-35.4446
2981,149100,-70.6983
2987,149400,-87.105
2993,149700,-57.1524
2999,150000,-71.3319
3005,150300,-47.6781
3011,150600,-57.0885
3017,150900,-16.6154
3023,151200,-6.091
3029,151500,-50.9905
3035,151800,-54.8903
3041,152100,-40.0222
3047,152400,-29.3585
3053,152700,-37.1842
3059,153000,-59.8135
3065,153300,-81.8792
3071,153600,-9.1135
3077,153900,10.4728
3083,154200,-16.0288
3089,154500,-42.9414
3095,154800,-42.9915
3101,155100,-89.468
3107,155400,-100.9356
3113,155700,-31.4613
3119,156000,-18.8346
3125,156300,-32.1565
3131,156600,-35.2958
3137,156900,-14.9947
3143,157200,-88.1504
3149,157500,-28.2418
3155,157800,-43.3378
3161,158100,-41.2566
3167,158400,-19.4469
3173,158700,-60.0677
3179,159000,-72.0006
3185,159300,1.8184
3191,159600,-34.7082
3197,159900,-45.4117
3203,160200,-49.2116
3209,160500,-11.9255
3215,160800,-72.812
3221,161100,-29.8341
3227,161400,-61.2525
3233,161700,-2.992
3239,162000,-76.9771
3245,162300,-44.4274
3251,162600,-53.7697
3257,162900,-32.1971
3263,163200,0.9915
3269,163500,-73.0984
3275,163800,-20.2336
3281,164100,-63.4846
3287,164400,-44.8075
3293,164700,-65.0465
3299,165000,-13.5207
3305,165300,-14.6715
3311,165600,-16.749
3317,165900,-62.7268
3323,166200,-51.5604
3329,166500,17.2721
3335,166800,-48.593
3341,167100,12.8021
3347,167400,-5.3546
3353,167700,18.6997
3359,168000,-27.0188
3365,168300,-42.2246
3371,168600,-53.7292
3377,168900,-22.3853
3383,169200,-43.2486
3389,169500,-10.5469
3395,169800,-37.3967
3401,170100,-21.6711
3407,170400,-24.0553
3413,170700,-63.9097
3419,171000,2.8512
3425,171300,-58.0209
3431,171600,-23.3063
3437,171900,-49.253
3443,172200,-65.106
3449,172500,-17.8249
3455,172800,42.6752
3461,173100,-56.1121
3467,173400,-2.7624
3473,173700,-7.8525
3479,174000,-73.4227
3485,174300,1.4508
3491,174600,-31.7865
3497,174900,-84.6982
3503,175200,4.871
3509,175500,-18.933
3515,175800,-50.1961
3521,176100,-15.543
3527,176400,-22.4819
3533,176700,-44.6214
3539,177000,-60.5076
3545,177300,-50.2204
3551,177600,-74.9075
3557,177900,-43.4151
3563,178200,-32.818
3569,178500,-51.1383
3575,178800,-25.3453
3581,179100,-78.3584
3587,179400,-35.2599
3593,179700,-55.8509
3599,180000,-38.5591
3605,180300,1.3879
3611,180600,-5.501
3617,180900,-12.1622
3623,181200,2.1111
3629,181500,12.9966
3635,181800,-86.5291
3641,182100,-13.0237
3647,182400,-17.7958
3653,182700,-9.6318
3659,183000,-95.3595
3665,183300,-58.9739
3671,183600,-48.3432
3677,183900,-14.2793
3683,184200,-18.7425
3689,184500,-32.1891
3695,184800,6.548
3701,185100,-42.1433
3707,185400,-35.3995
3713,185700,-27.9316
3719,186000,-44.4947
3725,186300,-60.3445
3731,186600,6.6701
3737,186900,-25.6906
3743,187200,-59.2365
3749,187500,-29.8062
3755,187800,-4.8456
3761,188100,-41.4434
3767,188400,-37.6753
3773,188700,-33.5638
3779,189000,-9.1848
3785,189300,-28.5636
3791,189600,7.7918
3797,189900,-34.9731
3803,190200,21.6522
3809,190500,-20.0788
3815,190800,-16.0734
3821,191100,26.8641
3827,191400,-17.0117
3833,191700,-6.0504
3839,192000,-11.4873
3845,192300,-28.1366
3851,192600,16.6841
3857,192900,25.8198
3863,193200,1.547
3869,193500,-16.5696
3875,193800,22.0612
3881,194100,-30.6971
3887,194400,5.5574
3893,194700,-20.1726
3899,195000,-7.7257
3905,195300,-52.8002
3911,195600,-18.5099
3917,195900,2.714
3923,196200,-53.043
3929,196500,-23.2156
3935,196800,-26.5854
3941,197100,21.7265
3947,197400,-11.3618
3953,197700,-34.833
3959,198000,-34.3659
3965,198300,-67.7282
3971,198600,-17.4968
3977,198900,-45.7451
3983,199200,-57.7704
3989,199500,-21.1516
3995,199800,-56.6906
4001,200100,-61.6728
4007,200400,15.2662
4013,200700,34.0249
4019,201000,-50.6152
4025,201300,-11.4013
4031,201600,-33.9524
4037,201900,24.4932
4043,202200,-15.8018
4049,202500,-50.5688
4055,202800,-43.9633
4061,203100,-44.5708
4067,203400,-34.4594
4073,203700,-28.7143
4079,204000,-15.4352
4085,204300,-47.9388
4091,204600,28.4879
4097,204900,11.8309
4103,205200,7.1279
4109,205500,-42.0872
4115,205800,14.0245
4121,206100,-1.2387
4127,206400,-18.7795
4133,206700,-67.2891
4139,207000,-15.9381
4145,207300,-41.9912
4151,207600,6.8518
4157,207900,15.9974
4163,208200,-24.7261
4169,208500,16.8023
4175,208800,-1.1125
4181,209100,-11.2887
4187,209400,-8.1247
4193,209700,-47.8294
4199,210000,-19.8355
4205,210300,-8.051
4211,210600,21.7382
4217,210900,40.6909
4223,211200,-35.2696
4229,211500,-43.4536
4235,211800,-13.5606
4241,212100,-8.9559
4247,212400,32.8085
4253,212700,-45.6148
4259,213000,13.278
4265,213300,-59.2393
4271,213600,-24.8216
4277,213900,7.0859
4283,214200,-3.6704
4289,214500,-2.6615
4295,214800,4.0888
4301,215100,13.8381
4307,215400,-34.2148
4313,215700,12.1452
4319,216000,-22.1788
4325,216300,20.3518
4331,216600,-20.0164
4337,216900,9.612
4343,217200,-61.2162
4349,217500,-11.303
4355,217800,-1.6333
4361,218100,47.5743
4367,218400,18.5153
4373,218700,28.8245
4379,219000,-12.1194
4385,219300,-76.6551
4391,219600,-23.8379
4397,219900,-10.468
4403,220200,14.8803
4409,220500,-61.5778
4415,220800,7.7695
4421,221100,-10.6413
4427,221400,1.7895
4433,221700,-17.5424
4439,222000,-36.0428
4445,222300,18.4695
4451,222600,-34.0495
4457,222900,27.8714
4463,223200,38.6358
4469,223500,-11.7169
4475,223800,-53.7085
4481,224100,10.3906
4487,224400,68.0084
4493,224700,-73.6079
4499,225000,-7.3389
4505,225300,-17.2049
4511,225600,-4.8374
4517,225900,22.5942
4523,226200,-43.0524
4529,226500,32.1506
4535,226800,30.0238
4541,227100,14.5395
4547,227400,-50.4132
4553,227700,-30.067
4559,228000,-7.9307
4565,228300,4.4845
4571,228600,21.2219
4577,228900,9.4494
4583,229200,-2.8196
4589,229500,-19.3964
4595,229800,15.2876
4601,230100,-30.3494
4607,230400,70.8349
4613,230700,-1.1095
4619,231000,-58.9673
4625,231300,-17.8562
4631,231600,-29.0665
4637,231900,17.4169
4643,232200,-29.8831
4649,232500,-7.2218
4655,232800,26.9438
4661,233100,29.9775
4667,233400,-40.0946
4673,233700,-38.2697
4679,234000,-22.7557
4685,234300,-58.2254
4691,234600,-5.3632
4697,234900,28.5556
4703,235200,-25.312
4709,235500,8.8244
4715,235800,-15.5439
4721,236100,38.4847
4727,236400,-35.6871
4733,236700,-59.5591
4739,237000,-14.4295
4745,237300,50.3797
4751,237600,-67.6354
4757,237900,23.2499
4763,238200,-39.1309
4769,238500,14.235
4775,238800,-43.5675
4781,239100,53.293
4787,239400,-0.0814
4793,239700,-18.8091
4799,240000,-23.101
4805,240300,-26.6717
4811,240600,-33.825
4817,240900,-29.9902
4823,241200,-59.774
4829,241500,4.3259
4835,241800,-24.4183
4841,242100,22.5245
4847,242400,-0.9419
4853,242700,-12.9604
4859,243000,-77.9696
4865,243300,9.4488
4871,243600,-12.1857
4877,243900,-5.0047
4883,244200,-8.0872
4889,244500,-8.4341
4895,244800,-28.6236
4901,245100,15.6663
4907,245400,-24.8528
4913,245700,-19.6247
4919,246000,-28.0817
4925,246300,-8.4215
4931,246600,-35.7903
4937,246900,-56.837
4943,247200,25.9693
4949,247500,-39.7807
4955,247800,5.7434
4961,248100,-15.0282
4967,248400,-38.5026
4973,248700,-21.0827
4979,249000,-8.3604
4985,249300,-26.5549
4991,249600,-9.6256
4997,249900,-20.3748
5003,250200,-48.0751
5009,250500,-7.7019
5015,250800,-166.5188
5021,251100,-124.3228
5027,251400,-122.7887
5033,251700,-171.1598
5039,252000,-149.3327
5045,252300,-166.7599
5051,252600,-172.8995
5057,252900,-169.7677
5063,253200,-158.1979
5069,253500,-134.5788
5075,253800,-137.4057
5081,254100,-115.5612
5087,254400,-163.7702
5093,254700,-159.808
5099,255000,-130.0649
5105,255300,-137.7229
5111,255600,-127.6408
5117,255900,-173.3345
5123,256200,-151.7013
5129,256500,-149.2178
5135,256800,-151.5879
5141,257100,-170.5431
5147,257400,-154.7647
5153,257700,-149.4664
5159,258000,-153.5908
5165,258300,-166.2397
5171,258600,-171.4434
5177,258900,-111.5559
5183,259200,-166.4063
5189,259500,-137.1864
5195,259800,-161.6337
5201,260100,-149.1974
5207,260400,-173.5995
5213,260700,-172.7585
5219,261000,-129.7254
5225,261300,-155.0775
5231,261600,-169.2004
5237,261900,-133.7859
5243,262200,-169.0105
5249,262500,-169.6562
5255,262800,-150.7336
5261,263100,-135.057
5267,263400,-152.2768
5273,263700,-153.6255
5279,264000,-151.6083
5285,264300,-170.5699
5291,264600,-111.3183
5297,264900,-146.2543
5303,265200,-150.1655
5309,265500,-128.4932
5315,265800,-173.2045
5321,266100,-112.3016
5327,266400,-117.4009
5333,266700,-153.4311
5339,267000,-132.3563
5345,267300,-152.8453
5351,267600,-121.9361
5357,267900,-119.7168
5363,268200,-112.4306
5369,268500,-161.1945
5375,268800,-138.0406
5381,269100,-131.8237
5387,269400,-175.1732
5393,269700,-168.9417
5399,270000,-150.0464
5405,270300,-156.8545
5411,270600,-135.2054
5417,270900,-171.2776
5423,271200,-152.1942
