2.1,1,0.0009671194745695111,30,17067.59860048891,907.0090770721436
2.1,1,0.0002716974241625536,49,17036.87356769542,933.9758927822113
2.1,1,3.6729341944763405e-05,30,17046.649080023857,901.9761694669724
2.1,1,0.0001689376769893336,38,17027.40330620677,962.4488670825958
2.1,1,0.0006691977326718224,31,17029.663547000597,892.0245421603322
2.1,1,0.0001403407460389694,50,17063.073689953504,907.5111751556396
2.1,1,3.1576910472619346e-05,42,17030.70131935344,913.6782904416323
2.1,1,0.00017153880662723608,41,17026.02515647192,939.8942458629608
2.1,1,0.0002536842201310563,50,17002.096881064645,965.3107192516327
2.1,1,6.549826039670137e-05,50,17063.42952941617,956.0732911378145
2.1,1,5.437239001260252e-05,32,17032.74126672402,949.7919011116028
2.1,1,0.00021696873977328224,41,17016.285722554978,913.1168411374092
2.1,1,9.498844579391985e-05,30,17017.039032372442,901.6140029728413
2.1,1,3.369974689082511e-06,44,17023.322369381465,942.114558339119
2.1,1,0.0005236990522017315,49,17058.444609480077,920.2832490354776
2.1,1,0.00043877885311527365,35,17038.5818529315,890.2808631658554
2.1,1,0.00014946932016579595,41,17003.030580796913,986.5453773140907
2.1,1,0.0004350996898301318,49,17012.474926119536,992.9459107816219
2.1,1,2.4926590857621278e-05,39,17020.905316456334,952.0028376579285
2.1,1,0.0011324940454842114,33,17047.72719958447,952.8152838945389
2.1,1,0.00024039463388136895,47,17011.56278437524,938.3388156294823
2.1,1,0.0003152415068541359,32,17080.94711924209,921.862832903862
2.1,1,4.726755211814648e-05,40,17022.36712251798,988.7315587997437
2.1,1,7.616323076176101e-05,42,17034.16665247429,956.6778264045715
2.1,1,0.00013378550503784226,34,16984.626867414838,978.5643144249916
2.1,1,3.63083139442999e-05,42,17012.984288202646,968.290749669075
2.1,1,0.0002274478541832714,42,17026.56883633289,950.7022756040096
2.1,1,0.0008286033428803741,47,17029.793886366086,989.9834685772657
2.1,1,0.0008644234618349067,32,17001.16025432177,964.2132813930511
2.1,1,0.00023482904669203108,31,17017.94165452262,977.9136437773705
2.1,1,0.0002925544961800419,35,17036.88418534345,935.2971642017365
2.1,1,0.0009748576213688409,30,17039.33357033391,934.0711214542389
2.1,1,0.00030613489275621575,36,17015.996260661268,970.8632810115814
2.1,1,0.00047469872538252744,29,17024.510872681676,973.6193381547928
2.1,1,0.0002695637312375432,31,17012.853543606663,940.5764461532235
2.1,1,0.00019801708959388264,44,17025.418966691395,947.4371039271355
2.1,1,0.00024200219981018734,41,17005.11192891319,946.3139695376158
2.1,1,0.00045841292337023276,40,17027.620126394344,944.8583416938782
2.1,1,1.164620462157373e-05,32,17018.878037904866,931.3088943958282
2.1,1,0.00010565818621355305,38,16986.76669197623,952.0158574581146
2.1,1,0.001132641619516317,27,17010.346599132095,922.3360431790352
2.1,1,0.001150582744052997,45,17050.48839781916,940.7752435207367
2.1,1,0.000989162059711557,34,17020.022384758195,928.3342307209969
2.1,1,0.0003378102783790915,45,17024.107197240137,901.3255032598972
2.1,1,0.00010750181414564963,46,17028.030434676093,941.2713532447815
2.1,1,0.0009457508993611086,49,16991.864367050894,999.6725212037563
2.1,1,0.000644425001405935,35,17025.300477920806,938.572841823101
2.1,1,0.0011453381163977205,32,17045.80474379769,934.8580402880907
2.1,1,0.0003718621746706674,44,17031.18413155049,945.0845561027527
2.1,1,0.0005291863059229129,37,17014.85070959994,957.452277675271
2.1,1,0.00039196987735490296,48,17005.184286223346,948.8968825936317
2.1,1,0.00015694429402834942,44,17015.908174708224,914.5889679789543
2.1,1,0.0012840344540951953,47,16984.23988078661,977.5139620304108
2.1,1,0.001190140254702765,28,17017.085952613736,922.031077414751
2.1,1,0.0004694037058845524,38,16974.647424766994,990.0538310408592
2.1,1,0.001120527631685242,50,16996.41473554255,948.4900802671909
2.1,1,0.0003939385417663921,33,17053.064774015736,953.422618329525
2.1,1,0.00042173917669563465,40,17024.97432960228,942.6136846542358
2.1,1,0.0007843765409307757,45,17002.364249241957,985.1568127945065
2.1,1,0.0002937982826720642,38,17018.934096678273,950.2562382221222
2.1,1,0.0005613341456247589,45,17036.928326360085,992.3597431182861
2.1,1,8.362726367527884e-05,43,17004.523758100808,947.3153231292963
2.1,1,1.5302983218834498e-05,45,16995.391793148985,942.0574974417686
2.1,1,0.0002409499289055539,30,17014.355211738788,954.9759892821312
2.1,1,0.000679216838561647,36,17026.689605606833,947.8419170752168
2.1,1,7.288194108223678e-06,42,17000.559148070548,938.9349987506866
2.1,1,0.0007074220559397659,50,17031.1768897229,960.7507209479809
2.1,1,0.0002947184056449892,33,17028.597026901032,928.3814718723297
2.1,1,0.00020983293630072453,45,17026.696124803828,932.0115176439285
2.1,1,0.00040785001593546255,46,17050.566479079178,917.7682356834412
2.1,1,0.0002212034674018426,46,17023.844521465424,967.640309214592
2.1,1,0.0004484414734466924,46,17008.63358751017,978.1376487016678
2.1,1,0.00038321256982953855,48,17041.66349076892,946.4449760057032
2.1,1,7.336809641689257e-05,47,17066.060688168076,987.1407623291016
2.1,1,0.0006712799799455382,49,17013.833300629532,959.2834647297859
2.1,1,0.0006547308647948391,37,17016.545654256646,964.1276507377625
2.1,1,0.001568178312866042,47,17004.955658127346,917.5535441040993
2.1,1,0.00046659986091324157,43,17005.08370768844,973.468187212944
2.1,1,0.00031630472607036,49,17013.291361117383,979.4318111389875
2.1,1,0.0012589393038049401,35,17011.149487323513,957.7836762070656
2.1,1,0.00020351489989067773,31,16977.466442596797,968.8959773778915
2.1,1,0.0001171834233386626,44,16987.15647844231,969.5020408183336
2.1,1,0.00026348346911531095,42,17025.22211740794,918.5896619036794
2.1,1,0.000981343967849213,44,16984.80675873339,984.8576402664185
2.1,1,0.0022050705974510088,39,17027.42583400125,973.4218371510506
2.1,1,9.134113851416714e-05,39,17007.889212086306,971.2632926106453
2.1,1,0.00045468550787619577,41,17035.430626960733,914.0804065465927
2.1,1,2.086115338917338e-05,33,17045.012755025295,942.8844796419144
2.1,1,0.0005042158709702704,45,17021.99700580624,964.8966236114502
2.1,1,0.00012290501595035863,36,17049.41491806225,953.9918622970581
2.1,1,0.0005971381561273859,49,16998.373377571897,943.4213175773621
2.1,1,0.0015547887005933347,27,17022.771256393517,966.7841033935547
2.1,1,3.0753150034978916e-05,33,17037.966552472964,912.4649233818054
2.1,1,4.701652721550431e-05,41,17010.23018577573,951.1545841693878
2.1,1,2.405589602716418e-05,32,16964.785218835117,928.09348487854
2.1,1,0.000574724038761687,44,17022.38822682379,961.4371829032898
2.1,1,1.343419599786344e-05,31,17064.911564339636,930.1080087423325
2.1,1,9.058475942103072e-05,39,16997.85647553218,978.0022678375244
2.1,1,0.0006585816752124884,36,17006.08019644726,950.3916269540787
2.1,1,0.00048432603824810627,39,17015.09505990061,943.2082296609879
2.1,1,0.0002182570440387721,43,17031.162085794695,926.2963178157806
2.1,1,1.1043631797491571e-05,44,17048.88860979359,914.6699550477788
2.1,1,0.00015040156461276766,48,17042.06338860637,961.545491039753
2.1,1,1.0889369299604823e-06,48,17016.515736142417,1010.5453621149063
2.1,1,6.053135603067972e-05,40,17023.289359939463,952.4485558867455
2.1,1,0.00020201319539303597,40,16986.181498707385,946.9496039450169
2.1,1,0.0005893586633818337,47,17005.773811426236,939.144595682621
2.1,1,7.48309662488289e-05,29,16976.039298465832,928.5799746513367
